"","date","location","location_type","location_code","location_code_type","data_type","value"
"2043",2020-03-25,"Nevada","state","32","fips_code","cases_total",405
"2044",2020-03-25,"Nevada","state","32","fips_code","deaths_total",10
"2045",2020-03-25,"New Hampshire","state","33","fips_code","cases_total",137
"2046",2020-03-25,"New Hampshire","state","33","fips_code","deaths_total",1
"2047",2020-03-25,"New Jersey","state","34","fips_code","cases_total",4402
"2048",2020-03-25,"New Jersey","state","34","fips_code","deaths_total",62
"2049",2020-03-25,"New Mexico","state","35","fips_code","cases_total",112
"2050",2020-03-25,"New Mexico","state","35","fips_code","deaths_total",1
"2051",2020-03-25,"New York","state","36","fips_code","cases_total",33066
"2052",2020-03-25,"New York","state","36","fips_code","deaths_total",325
"2053",2020-03-25,"North Carolina","state","37","fips_code","cases_total",563
"2054",2020-03-25,"North Carolina","state","37","fips_code","deaths_total",1
"2055",2020-03-25,"North Dakota","state","38","fips_code","cases_total",45
"2056",2020-03-25,"North Dakota","state","38","fips_code","deaths_total",0
"2057",2020-03-25,"Ohio","state","39","fips_code","cases_total",706
"2058",2020-03-25,"Ohio","state","39","fips_code","deaths_total",11
"2059",2020-03-25,"Oklahoma","state","40","fips_code","cases_total",164
"2060",2020-03-25,"Oklahoma","state","40","fips_code","deaths_total",5
"2061",2020-03-25,"Oregon","state","41","fips_code","cases_total",266
"2062",2020-03-25,"Oregon","state","41","fips_code","deaths_total",10
"2063",2020-03-25,"Pennsylvania","state","42","fips_code","cases_total",1151
"2064",2020-03-25,"Pennsylvania","state","42","fips_code","deaths_total",11
"2065",2020-03-25,"Puerto Rico","state","72","fips_code","cases_total",51
"2066",2020-03-25,"Puerto Rico","state","72","fips_code","deaths_total",2
"2067",2020-03-25,"Rhode Island","state","44","fips_code","cases_total",132
"2068",2020-03-25,"Rhode Island","state","44","fips_code","deaths_total",0
"2069",2020-03-25,"South Carolina","state","45","fips_code","cases_total",424
"2070",2020-03-25,"South Carolina","state","45","fips_code","deaths_total",7
"2071",2020-03-25,"South Dakota","state","46","fips_code","cases_total",41
"2072",2020-03-25,"South Dakota","state","46","fips_code","deaths_total",1
"2073",2020-03-25,"Tennessee","state","47","fips_code","cases_total",806
"2074",2020-03-25,"Tennessee","state","47","fips_code","deaths_total",3
"2075",2020-03-25,"Texas","state","48","fips_code","cases_total",1119
"2076",2020-03-25,"Texas","state","48","fips_code","deaths_total",12
"2077",2020-03-25,"Utah","state","49","fips_code","cases_total",346
"2078",2020-03-25,"Utah","state","49","fips_code","deaths_total",1
"2079",2020-03-25,"Vermont","state","50","fips_code","cases_total",123
"2080",2020-03-25,"Vermont","state","50","fips_code","deaths_total",8
"2081",2020-03-25,"Virgin Islands","state","78","fips_code","cases_total",17
"2082",2020-03-25,"Virgin Islands","state","78","fips_code","deaths_total",0
"2083",2020-03-25,"Virginia","state","51","fips_code","cases_total",391
"2084",2020-03-25,"Virginia","state","51","fips_code","deaths_total",9
"2085",2020-03-25,"Washington","state","53","fips_code","cases_total",2585
"2086",2020-03-25,"Washington","state","53","fips_code","deaths_total",130
"2087",2020-03-25,"West Virginia","state","54","fips_code","cases_total",51
"2088",2020-03-25,"West Virginia","state","54","fips_code","deaths_total",0
"2089",2020-03-25,"Wisconsin","state","55","fips_code","cases_total",623
"2090",2020-03-25,"Wisconsin","state","55","fips_code","deaths_total",7
"2091",2020-03-25,"Wyoming","state","56","fips_code","cases_total",49
"2092",2020-03-25,"Wyoming","state","56","fips_code","deaths_total",0
"2093",2020-03-24,"Alabama","state","01","fips_code","cases_total",242
"2094",2020-03-24,"Alabama","state","01","fips_code","deaths_total",0
"2095",2020-03-24,"Alaska","state","02","fips_code","cases_total",42
"2096",2020-03-24,"Alaska","state","02","fips_code","deaths_total",0
"2097",2020-03-24,"Arizona","state","04","fips_code","cases_total",326
"2098",2020-03-24,"Arizona","state","04","fips_code","deaths_total",6
"2099",2020-03-24,"Arkansas","state","05","fips_code","cases_total",232
"2100",2020-03-24,"Arkansas","state","05","fips_code","deaths_total",2
"2101",2020-03-24,"California","state","06","fips_code","cases_total",2644
"2102",2020-03-24,"California","state","06","fips_code","deaths_total",52
"2103",2020-03-24,"Colorado","state","08","fips_code","cases_total",912
"2104",2020-03-24,"Colorado","state","08","fips_code","deaths_total",11
"2105",2020-03-24,"Connecticut","state","09","fips_code","cases_total",618
"2106",2020-03-24,"Connecticut","state","09","fips_code","deaths_total",12
"2107",2020-03-24,"Delaware","state","10","fips_code","cases_total",104
"2108",2020-03-24,"Delaware","state","10","fips_code","deaths_total",0
"2109",2020-03-24,"District of Columbia","state","11","fips_code","cases_total",183
"2110",2020-03-24,"District of Columbia","state","11","fips_code","deaths_total",2
"2111",2020-03-24,"Florida","state","12","fips_code","cases_total",1467
"2112",2020-03-24,"Florida","state","12","fips_code","deaths_total",19
"2113",2020-03-24,"Georgia","state","13","fips_code","cases_total",1097
"2114",2020-03-24,"Georgia","state","13","fips_code","deaths_total",38
"2115",2020-03-24,"Guam","state","66","fips_code","cases_total",32
"2116",2020-03-24,"Guam","state","66","fips_code","deaths_total",1
"2117",2020-03-24,"Hawaii","state","15","fips_code","cases_total",90
"2118",2020-03-24,"Hawaii","state","15","fips_code","deaths_total",0
"2119",2020-03-24,"Idaho","state","16","fips_code","cases_total",73
"2120",2020-03-24,"Idaho","state","16","fips_code","deaths_total",0
"2121",2020-03-24,"Illinois","state","17","fips_code","cases_total",1535
"2122",2020-03-24,"Illinois","state","17","fips_code","deaths_total",16
"2123",2020-03-24,"Indiana","state","18","fips_code","cases_total",366
"2124",2020-03-24,"Indiana","state","18","fips_code","deaths_total",12
"2125",2020-03-24,"Iowa","state","19","fips_code","cases_total",124
"2126",2020-03-24,"Iowa","state","19","fips_code","deaths_total",1
"2127",2020-03-24,"Kansas","state","20","fips_code","cases_total",99
"2128",2020-03-24,"Kansas","state","20","fips_code","deaths_total",3
"2129",2020-03-24,"Kentucky","state","21","fips_code","cases_total",157
"2130",2020-03-24,"Kentucky","state","21","fips_code","deaths_total",3
"2131",2020-03-24,"Louisiana","state","22","fips_code","cases_total",1388
"2132",2020-03-24,"Louisiana","state","22","fips_code","deaths_total",46
"2133",2020-03-24,"Maine","state","23","fips_code","cases_total",118
"2134",2020-03-24,"Maine","state","23","fips_code","deaths_total",0
"2135",2020-03-24,"Maryland","state","24","fips_code","cases_total",349
"2136",2020-03-24,"Maryland","state","24","fips_code","deaths_total",4
"2137",2020-03-24,"Massachusetts","state","25","fips_code","cases_total",1159
"2138",2020-03-24,"Massachusetts","state","25","fips_code","deaths_total",11
"2139",2020-03-24,"Michigan","state","26","fips_code","cases_total",1791
"2140",2020-03-24,"Michigan","state","26","fips_code","deaths_total",24
"2141",2020-03-24,"Minnesota","state","27","fips_code","cases_total",262
"2142",2020-03-24,"Minnesota","state","27","fips_code","deaths_total",1
"2143",2020-03-24,"Mississippi","state","28","fips_code","cases_total",320
"2144",2020-03-24,"Mississippi","state","28","fips_code","deaths_total",1
"2145",2020-03-24,"Missouri","state","29","fips_code","cases_total",255
"2146",2020-03-24,"Missouri","state","29","fips_code","deaths_total",5
"2147",2020-03-24,"Montana","state","30","fips_code","cases_total",51
"2148",2020-03-24,"Montana","state","30","fips_code","deaths_total",0
"2149",2020-03-24,"Nebraska","state","31","fips_code","cases_total",77
"2150",2020-03-24,"Nebraska","state","31","fips_code","deaths_total",0
"2151",2020-03-24,"Nevada","state","32","fips_code","cases_total",315
"2152",2020-03-24,"Nevada","state","32","fips_code","deaths_total",6
"2153",2020-03-24,"New Hampshire","state","33","fips_code","cases_total",108
"2154",2020-03-24,"New Hampshire","state","33","fips_code","deaths_total",1
"2155",2020-03-24,"New Jersey","state","34","fips_code","cases_total",3675
"2156",2020-03-24,"New Jersey","state","34","fips_code","deaths_total",44
"2157",2020-03-24,"New Mexico","state","35","fips_code","cases_total",100
"2158",2020-03-24,"New Mexico","state","35","fips_code","deaths_total",0
"2159",2020-03-24,"New York","state","36","fips_code","cases_total",25665
"2160",2020-03-24,"New York","state","36","fips_code","deaths_total",218
"2161",2020-03-24,"North Carolina","state","37","fips_code","cases_total",399
"2162",2020-03-24,"North Carolina","state","37","fips_code","deaths_total",0
"2163",2020-03-24,"North Dakota","state","38","fips_code","cases_total",36
"2164",2020-03-24,"North Dakota","state","38","fips_code","deaths_total",0
"2165",2020-03-24,"Ohio","state","39","fips_code","cases_total",564
"2166",2020-03-24,"Ohio","state","39","fips_code","deaths_total",8
"2167",2020-03-24,"Oklahoma","state","40","fips_code","cases_total",106
"2168",2020-03-24,"Oklahoma","state","40","fips_code","deaths_total",3
"2169",2020-03-24,"Oregon","state","41","fips_code","cases_total",209
"2170",2020-03-24,"Oregon","state","41","fips_code","deaths_total",8
"2171",2020-03-24,"Pennsylvania","state","42","fips_code","cases_total",851
"2172",2020-03-24,"Pennsylvania","state","42","fips_code","deaths_total",7
"2173",2020-03-24,"Puerto Rico","state","72","fips_code","cases_total",39
"2174",2020-03-24,"Puerto Rico","state","72","fips_code","deaths_total",2
"2175",2020-03-24,"Rhode Island","state","44","fips_code","cases_total",124
"2176",2020-03-24,"Rhode Island","state","44","fips_code","deaths_total",0
"2177",2020-03-24,"South Carolina","state","45","fips_code","cases_total",342
"2178",2020-03-24,"South Carolina","state","45","fips_code","deaths_total",7
"2179",2020-03-24,"South Dakota","state","46","fips_code","cases_total",30
"2180",2020-03-24,"South Dakota","state","46","fips_code","deaths_total",1
"2181",2020-03-24,"Tennessee","state","47","fips_code","cases_total",679
"2182",2020-03-24,"Tennessee","state","47","fips_code","deaths_total",2
"2183",2020-03-24,"Texas","state","48","fips_code","cases_total",857
"2184",2020-03-24,"Texas","state","48","fips_code","deaths_total",11
"2185",2020-03-24,"Utah","state","49","fips_code","cases_total",298
"2186",2020-03-24,"Utah","state","49","fips_code","deaths_total",1
"2187",2020-03-24,"Vermont","state","50","fips_code","cases_total",95
"2188",2020-03-24,"Vermont","state","50","fips_code","deaths_total",7
"2189",2020-03-24,"Virgin Islands","state","78","fips_code","cases_total",17
"2190",2020-03-24,"Virgin Islands","state","78","fips_code","deaths_total",0
"2191",2020-03-24,"Virginia","state","51","fips_code","cases_total",290
"2192",2020-03-24,"Virginia","state","51","fips_code","deaths_total",7
"2193",2020-03-24,"Washington","state","53","fips_code","cases_total",2469
"2194",2020-03-24,"Washington","state","53","fips_code","deaths_total",123
"2195",2020-03-24,"West Virginia","state","54","fips_code","cases_total",39
"2196",2020-03-24,"West Virginia","state","54","fips_code","deaths_total",0
"2197",2020-03-24,"Wisconsin","state","55","fips_code","cases_total",481
"2198",2020-03-24,"Wisconsin","state","55","fips_code","deaths_total",5
"2199",2020-03-24,"Wyoming","state","56","fips_code","cases_total",37
"2200",2020-03-24,"Wyoming","state","56","fips_code","deaths_total",0
"2201",2020-03-23,"Alabama","state","01","fips_code","cases_total",196
"2202",2020-03-23,"Alabama","state","01","fips_code","deaths_total",0
"2203",2020-03-23,"Alaska","state","02","fips_code","cases_total",36
"2204",2020-03-23,"Alaska","state","02","fips_code","deaths_total",0
"2205",2020-03-23,"Arizona","state","04","fips_code","cases_total",234
"2206",2020-03-23,"Arizona","state","04","fips_code","deaths_total",2
"2207",2020-03-23,"Arkansas","state","05","fips_code","cases_total",201
"2208",2020-03-23,"Arkansas","state","05","fips_code","deaths_total",0
"2209",2020-03-23,"California","state","06","fips_code","cases_total",2240
"2210",2020-03-23,"California","state","06","fips_code","deaths_total",39
"2211",2020-03-23,"Colorado","state","08","fips_code","cases_total",721
"2212",2020-03-23,"Colorado","state","08","fips_code","deaths_total",10
"2213",2020-03-23,"Connecticut","state","09","fips_code","cases_total",415
"2214",2020-03-23,"Connecticut","state","09","fips_code","deaths_total",10
"2215",2020-03-23,"Delaware","state","10","fips_code","cases_total",87
"2216",2020-03-23,"Delaware","state","10","fips_code","deaths_total",0
"2217",2020-03-23,"District of Columbia","state","11","fips_code","cases_total",138
"2218",2020-03-23,"District of Columbia","state","11","fips_code","deaths_total",2
"2219",2020-03-23,"Florida","state","12","fips_code","cases_total",1222
"2220",2020-03-23,"Florida","state","12","fips_code","deaths_total",18
"2221",2020-03-23,"Georgia","state","13","fips_code","cases_total",800
"2222",2020-03-23,"Georgia","state","13","fips_code","deaths_total",25
"2223",2020-03-23,"Guam","state","66","fips_code","cases_total",29
"2224",2020-03-23,"Guam","state","66","fips_code","deaths_total",1
"2225",2020-03-23,"Hawaii","state","15","fips_code","cases_total",77
"2226",2020-03-23,"Hawaii","state","15","fips_code","deaths_total",0
"2227",2020-03-23,"Idaho","state","16","fips_code","cases_total",50
"2228",2020-03-23,"Idaho","state","16","fips_code","deaths_total",0
"2229",2020-03-23,"Illinois","state","17","fips_code","cases_total",1285
"2230",2020-03-23,"Illinois","state","17","fips_code","deaths_total",12
"2231",2020-03-23,"Indiana","state","18","fips_code","cases_total",259
"2232",2020-03-23,"Indiana","state","18","fips_code","deaths_total",7
"2233",2020-03-23,"Iowa","state","19","fips_code","cases_total",105
"2234",2020-03-23,"Iowa","state","19","fips_code","deaths_total",0
"2235",2020-03-23,"Kansas","state","20","fips_code","cases_total",82
"2236",2020-03-23,"Kansas","state","20","fips_code","deaths_total",2
"2237",2020-03-23,"Kentucky","state","21","fips_code","cases_total",124
"2238",2020-03-23,"Kentucky","state","21","fips_code","deaths_total",3
"2239",2020-03-23,"Louisiana","state","22","fips_code","cases_total",1172
"2240",2020-03-23,"Louisiana","state","22","fips_code","deaths_total",34
"2241",2020-03-23,"Maine","state","23","fips_code","cases_total",107
"2242",2020-03-23,"Maine","state","23","fips_code","deaths_total",0
"2243",2020-03-23,"Maryland","state","24","fips_code","cases_total",290
"2244",2020-03-23,"Maryland","state","24","fips_code","deaths_total",3
"2245",2020-03-23,"Massachusetts","state","25","fips_code","cases_total",777
"2246",2020-03-23,"Massachusetts","state","25","fips_code","deaths_total",5
"2247",2020-03-23,"Michigan","state","26","fips_code","cases_total",1324
"2248",2020-03-23,"Michigan","state","26","fips_code","deaths_total",16
"2249",2020-03-23,"Minnesota","state","27","fips_code","cases_total",235
"2250",2020-03-23,"Minnesota","state","27","fips_code","deaths_total",1
"2251",2020-03-23,"Mississippi","state","28","fips_code","cases_total",249
"2252",2020-03-23,"Mississippi","state","28","fips_code","deaths_total",1
"2253",2020-03-23,"Missouri","state","29","fips_code","cases_total",183
"2254",2020-03-23,"Missouri","state","29","fips_code","deaths_total",4
"2255",2020-03-23,"Montana","state","30","fips_code","cases_total",45
"2256",2020-03-23,"Montana","state","30","fips_code","deaths_total",0
"2257",2020-03-23,"Nebraska","state","31","fips_code","cases_total",73
"2258",2020-03-23,"Nebraska","state","31","fips_code","deaths_total",0
"2259",2020-03-23,"Nevada","state","32","fips_code","cases_total",265
"2260",2020-03-23,"Nevada","state","32","fips_code","deaths_total",4
"2261",2020-03-23,"New Hampshire","state","33","fips_code","cases_total",101
"2262",2020-03-23,"New Hampshire","state","33","fips_code","deaths_total",1
"2263",2020-03-23,"New Jersey","state","34","fips_code","cases_total",2844
"2264",2020-03-23,"New Jersey","state","34","fips_code","deaths_total",27
"2265",2020-03-23,"New Mexico","state","35","fips_code","cases_total",83
"2266",2020-03-23,"New Mexico","state","35","fips_code","deaths_total",0
"2267",2020-03-23,"New York","state","36","fips_code","cases_total",20875
"2268",2020-03-23,"New York","state","36","fips_code","deaths_total",159
"2269",2020-03-23,"North Carolina","state","37","fips_code","cases_total",303
"2270",2020-03-23,"North Carolina","state","37","fips_code","deaths_total",0
"2271",2020-03-23,"North Dakota","state","38","fips_code","cases_total",32
"2272",2020-03-23,"North Dakota","state","38","fips_code","deaths_total",0
"2273",2020-03-23,"Ohio","state","39","fips_code","cases_total",444
"2274",2020-03-23,"Ohio","state","39","fips_code","deaths_total",6
"2275",2020-03-23,"Oklahoma","state","40","fips_code","cases_total",81
"2276",2020-03-23,"Oklahoma","state","40","fips_code","deaths_total",2
"2277",2020-03-23,"Oregon","state","41","fips_code","cases_total",191
"2278",2020-03-23,"Oregon","state","41","fips_code","deaths_total",5
"2279",2020-03-23,"Pennsylvania","state","42","fips_code","cases_total",644
"2280",2020-03-23,"Pennsylvania","state","42","fips_code","deaths_total",6
"2281",2020-03-23,"Puerto Rico","state","72","fips_code","cases_total",31
"2282",2020-03-23,"Puerto Rico","state","72","fips_code","deaths_total",2
"2283",2020-03-23,"Rhode Island","state","44","fips_code","cases_total",106
"2284",2020-03-23,"Rhode Island","state","44","fips_code","deaths_total",0
"2285",2020-03-23,"South Carolina","state","45","fips_code","cases_total",299
"2286",2020-03-23,"South Carolina","state","45","fips_code","deaths_total",5
"2287",2020-03-23,"South Dakota","state","46","fips_code","cases_total",28
"2288",2020-03-23,"South Dakota","state","46","fips_code","deaths_total",1
"2289",2020-03-23,"Tennessee","state","47","fips_code","cases_total",522
"2290",2020-03-23,"Tennessee","state","47","fips_code","deaths_total",2
"2291",2020-03-23,"Texas","state","48","fips_code","cases_total",728
"2292",2020-03-23,"Texas","state","48","fips_code","deaths_total",7
"2293",2020-03-23,"Utah","state","49","fips_code","cases_total",257
"2294",2020-03-23,"Utah","state","49","fips_code","deaths_total",1
"2295",2020-03-23,"Vermont","state","50","fips_code","cases_total",75
"2296",2020-03-23,"Vermont","state","50","fips_code","deaths_total",2
"2297",2020-03-23,"Virgin Islands","state","78","fips_code","cases_total",17
"2298",2020-03-23,"Virgin Islands","state","78","fips_code","deaths_total",0
"2299",2020-03-23,"Virginia","state","51","fips_code","cases_total",254
"2300",2020-03-23,"Virginia","state","51","fips_code","deaths_total",6
"2301",2020-03-23,"Washington","state","53","fips_code","cases_total",2101
"2302",2020-03-23,"Washington","state","53","fips_code","deaths_total",110
"2303",2020-03-23,"West Virginia","state","54","fips_code","cases_total",16
"2304",2020-03-23,"West Virginia","state","54","fips_code","deaths_total",0
"2305",2020-03-23,"Wisconsin","state","55","fips_code","cases_total",418
"2306",2020-03-23,"Wisconsin","state","55","fips_code","deaths_total",5
"2307",2020-03-23,"Wyoming","state","56","fips_code","cases_total",28
"2308",2020-03-23,"Wyoming","state","56","fips_code","deaths_total",0
"2309",2020-03-22,"Alabama","state","01","fips_code","cases_total",157
"2310",2020-03-22,"Alabama","state","01","fips_code","deaths_total",0
"2311",2020-03-22,"Alaska","state","02","fips_code","cases_total",22
"2312",2020-03-22,"Alaska","state","02","fips_code","deaths_total",0
"2313",2020-03-22,"Arizona","state","04","fips_code","cases_total",153
"2314",2020-03-22,"Arizona","state","04","fips_code","deaths_total",2
"2315",2020-03-22,"Arkansas","state","05","fips_code","cases_total",165
"2316",2020-03-22,"Arkansas","state","05","fips_code","deaths_total",0
"2317",2020-03-22,"California","state","06","fips_code","cases_total",1851
"2318",2020-03-22,"California","state","06","fips_code","deaths_total",35
"2319",2020-03-22,"Colorado","state","08","fips_code","cases_total",591
"2320",2020-03-22,"Colorado","state","08","fips_code","deaths_total",7
"2321",2020-03-22,"Connecticut","state","09","fips_code","cases_total",327
"2322",2020-03-22,"Connecticut","state","09","fips_code","deaths_total",8
"2323",2020-03-22,"Delaware","state","10","fips_code","cases_total",56
"2324",2020-03-22,"Delaware","state","10","fips_code","deaths_total",0
"2325",2020-03-22,"District of Columbia","state","11","fips_code","cases_total",116
"2326",2020-03-22,"District of Columbia","state","11","fips_code","deaths_total",2
"2327",2020-03-22,"Florida","state","12","fips_code","cases_total",1000
"2328",2020-03-22,"Florida","state","12","fips_code","deaths_total",13
"2329",2020-03-22,"Georgia","state","13","fips_code","cases_total",620
"2330",2020-03-22,"Georgia","state","13","fips_code","deaths_total",25
"2331",2020-03-22,"Guam","state","66","fips_code","cases_total",27
"2332",2020-03-22,"Guam","state","66","fips_code","deaths_total",1
"2333",2020-03-22,"Hawaii","state","15","fips_code","cases_total",56
"2334",2020-03-22,"Hawaii","state","15","fips_code","deaths_total",0
"2335",2020-03-22,"Idaho","state","16","fips_code","cases_total",47
"2336",2020-03-22,"Idaho","state","16","fips_code","deaths_total",0
"2337",2020-03-22,"Illinois","state","17","fips_code","cases_total",1047
"2338",2020-03-22,"Illinois","state","17","fips_code","deaths_total",9
"2339",2020-03-22,"Indiana","state","18","fips_code","cases_total",201
"2340",2020-03-22,"Indiana","state","18","fips_code","deaths_total",6
"2341",2020-03-22,"Iowa","state","19","fips_code","cases_total",90
"2342",2020-03-22,"Iowa","state","19","fips_code","deaths_total",0
"2343",2020-03-22,"Kansas","state","20","fips_code","cases_total",66
"2344",2020-03-22,"Kansas","state","20","fips_code","deaths_total",2
"2345",2020-03-22,"Kentucky","state","21","fips_code","cases_total",103
"2346",2020-03-22,"Kentucky","state","21","fips_code","deaths_total",3
"2347",2020-03-22,"Louisiana","state","22","fips_code","cases_total",837
"2348",2020-03-22,"Louisiana","state","22","fips_code","deaths_total",20
"2349",2020-03-22,"Maine","state","23","fips_code","cases_total",89
"2350",2020-03-22,"Maine","state","23","fips_code","deaths_total",0
"2351",2020-03-22,"Maryland","state","24","fips_code","cases_total",245
"2352",2020-03-22,"Maryland","state","24","fips_code","deaths_total",3
"2353",2020-03-22,"Massachusetts","state","25","fips_code","cases_total",646
"2354",2020-03-22,"Massachusetts","state","25","fips_code","deaths_total",5
"2355",2020-03-22,"Michigan","state","26","fips_code","cases_total",1033
"2356",2020-03-22,"Michigan","state","26","fips_code","deaths_total",9
"2357",2020-03-22,"Minnesota","state","27","fips_code","cases_total",171
"2358",2020-03-22,"Minnesota","state","27","fips_code","deaths_total",1
"2359",2020-03-22,"Mississippi","state","28","fips_code","cases_total",207
"2360",2020-03-22,"Mississippi","state","28","fips_code","deaths_total",1
"2361",2020-03-22,"Missouri","state","29","fips_code","cases_total",130
"2362",2020-03-22,"Missouri","state","29","fips_code","deaths_total",3
"2363",2020-03-22,"Montana","state","30","fips_code","cases_total",34
"2364",2020-03-22,"Montana","state","30","fips_code","deaths_total",0
"2365",2020-03-22,"Nebraska","state","31","fips_code","cases_total",62
"2366",2020-03-22,"Nebraska","state","31","fips_code","deaths_total",0
"2367",2020-03-22,"Nevada","state","32","fips_code","cases_total",190
"2368",2020-03-22,"Nevada","state","32","fips_code","deaths_total",2
"2369",2020-03-22,"New Hampshire","state","33","fips_code","cases_total",78
"2370",2020-03-22,"New Hampshire","state","33","fips_code","deaths_total",0
"2371",2020-03-22,"New Jersey","state","34","fips_code","cases_total",1914
"2372",2020-03-22,"New Jersey","state","34","fips_code","deaths_total",20
"2373",2020-03-22,"New Mexico","state","35","fips_code","cases_total",65
"2374",2020-03-22,"New Mexico","state","35","fips_code","deaths_total",0
"2375",2020-03-22,"New York","state","36","fips_code","cases_total",15168
"2376",2020-03-22,"New York","state","36","fips_code","deaths_total",122
"2377",2020-03-22,"North Carolina","state","37","fips_code","cases_total",269
"2378",2020-03-22,"North Carolina","state","37","fips_code","deaths_total",0
"2379",2020-03-22,"North Dakota","state","38","fips_code","cases_total",30
"2380",2020-03-22,"North Dakota","state","38","fips_code","deaths_total",0
"2381",2020-03-22,"Ohio","state","39","fips_code","cases_total",351
"2382",2020-03-22,"Ohio","state","39","fips_code","deaths_total",3
"2383",2020-03-22,"Oklahoma","state","40","fips_code","cases_total",67
"2384",2020-03-22,"Oklahoma","state","40","fips_code","deaths_total",2
"2385",2020-03-22,"Oregon","state","41","fips_code","cases_total",161
"2386",2020-03-22,"Oregon","state","41","fips_code","deaths_total",5
"2387",2020-03-22,"Pennsylvania","state","42","fips_code","cases_total",504
"2388",2020-03-22,"Pennsylvania","state","42","fips_code","deaths_total",3
"2389",2020-03-22,"Puerto Rico","state","72","fips_code","cases_total",23
"2390",2020-03-22,"Puerto Rico","state","72","fips_code","deaths_total",1
"2391",2020-03-22,"Rhode Island","state","44","fips_code","cases_total",83
"2392",2020-03-22,"Rhode Island","state","44","fips_code","deaths_total",0
"2393",2020-03-22,"South Carolina","state","45","fips_code","cases_total",194
"2394",2020-03-22,"South Carolina","state","45","fips_code","deaths_total",3
"2395",2020-03-22,"South Dakota","state","46","fips_code","cases_total",21
"2396",2020-03-22,"South Dakota","state","46","fips_code","deaths_total",1
"2397",2020-03-22,"Tennessee","state","47","fips_code","cases_total",424
"2398",2020-03-22,"Tennessee","state","47","fips_code","deaths_total",2
"2399",2020-03-22,"Texas","state","48","fips_code","cases_total",632
"2400",2020-03-22,"Texas","state","48","fips_code","deaths_total",7
"2401",2020-03-22,"Utah","state","49","fips_code","cases_total",182
"2402",2020-03-22,"Utah","state","49","fips_code","deaths_total",1
"2403",2020-03-22,"Vermont","state","50","fips_code","cases_total",52
"2404",2020-03-22,"Vermont","state","50","fips_code","deaths_total",2
"2405",2020-03-22,"Virgin Islands","state","78","fips_code","cases_total",17
"2406",2020-03-22,"Virgin Islands","state","78","fips_code","deaths_total",0
"2407",2020-03-22,"Virginia","state","51","fips_code","cases_total",219
"2408",2020-03-22,"Virginia","state","51","fips_code","deaths_total",6
"2409",2020-03-22,"Washington","state","53","fips_code","cases_total",1844
"2410",2020-03-22,"Washington","state","53","fips_code","deaths_total",97
"2411",2020-03-22,"West Virginia","state","54","fips_code","cases_total",16
"2412",2020-03-22,"West Virginia","state","54","fips_code","deaths_total",0
"2413",2020-03-22,"Wisconsin","state","55","fips_code","cases_total",382
"2414",2020-03-22,"Wisconsin","state","55","fips_code","deaths_total",4
"2415",2020-03-22,"Wyoming","state","56","fips_code","cases_total",26
"2416",2020-03-22,"Wyoming","state","56","fips_code","deaths_total",0
"2417",2020-03-21,"Alabama","state","01","fips_code","cases_total",131
"2418",2020-03-21,"Alabama","state","01","fips_code","deaths_total",0
"2419",2020-03-21,"Alaska","state","02","fips_code","cases_total",21
"2420",2020-03-21,"Alaska","state","02","fips_code","deaths_total",0
"2421",2020-03-21,"Arizona","state","04","fips_code","cases_total",104
"2422",2020-03-21,"Arizona","state","04","fips_code","deaths_total",1
"2423",2020-03-21,"Arkansas","state","05","fips_code","cases_total",118
"2424",2020-03-21,"Arkansas","state","05","fips_code","deaths_total",0
"2425",2020-03-21,"California","state","06","fips_code","cases_total",1544
"2426",2020-03-21,"California","state","06","fips_code","deaths_total",28
"2427",2020-03-21,"Colorado","state","08","fips_code","cases_total",475
"2428",2020-03-21,"Colorado","state","08","fips_code","deaths_total",6
"2429",2020-03-21,"Connecticut","state","09","fips_code","cases_total",223
"2430",2020-03-21,"Connecticut","state","09","fips_code","deaths_total",5
"2431",2020-03-21,"Delaware","state","10","fips_code","cases_total",45
"2432",2020-03-21,"Delaware","state","10","fips_code","deaths_total",0
"2433",2020-03-21,"District of Columbia","state","11","fips_code","cases_total",98
"2434",2020-03-21,"District of Columbia","state","11","fips_code","deaths_total",1
"2435",2020-03-21,"Florida","state","12","fips_code","cases_total",764
"2436",2020-03-21,"Florida","state","12","fips_code","deaths_total",11
"2437",2020-03-21,"Georgia","state","13","fips_code","cases_total",552
"2438",2020-03-21,"Georgia","state","13","fips_code","deaths_total",20
"2439",2020-03-21,"Guam","state","66","fips_code","cases_total",15
"2440",2020-03-21,"Guam","state","66","fips_code","deaths_total",0
"2441",2020-03-21,"Hawaii","state","15","fips_code","cases_total",48
"2442",2020-03-21,"Hawaii","state","15","fips_code","deaths_total",0
"2443",2020-03-21,"Idaho","state","16","fips_code","cases_total",42
"2444",2020-03-21,"Idaho","state","16","fips_code","deaths_total",0
"2445",2020-03-21,"Illinois","state","17","fips_code","cases_total",751
"2446",2020-03-21,"Illinois","state","17","fips_code","deaths_total",6
"2447",2020-03-21,"Indiana","state","18","fips_code","cases_total",126
"2448",2020-03-21,"Indiana","state","18","fips_code","deaths_total",4
"2449",2020-03-21,"Iowa","state","19","fips_code","cases_total",68
"2450",2020-03-21,"Iowa","state","19","fips_code","deaths_total",0
"2451",2020-03-21,"Kansas","state","20","fips_code","cases_total",57
"2452",2020-03-21,"Kansas","state","20","fips_code","deaths_total",2
